Pair,Similarity
"trim_fasq_fastqc.txt,tastq_to_bam_HISAT.txt",0.28549352907089043
"trim_fasq_fastqc.txt,fastqc 5.txt",0.026849526752945718
"trim_fasq_fastqc.txt,multiqc 2.txt",0.07282209774000381
"trim_fasq_fastqc.txt,kallistoQuant.txt",0.07456055630674141
"trim_fasq_fastqc.txt,salmon_index.txt",0.07436739424377048
"trim_fasq_fastqc.txt,trim_galore_pe.txt",0.07938960788101213
"trim_fasq_fastqc.txt,samlon_quant.txt",0.0625845084025497
"trim_fasq_fastqc.txt,sortedbam_to_counts.txt",0.29862854935290706
"trim_fasq_fastqc.txt,featureCounts 2.txt",0.0799690940699247
"trim_fasq_fastqc.txt,fastqc 4.txt",0.05852810508016226
"trim_fasq_fastqc.txt,multiqc 3.txt",0.07224261155109135
"trim_fasq_fastqc.txt,merge_trimmed_SE.txt",0.06509561522117058
"trim_fasq_fastqc.txt,trimgaloreSE.txt",0.09638786942244548
"trim_fasq_fastqc.txt,fastQCtrimmed 2.txt",0.04925632605756225
"trim_fasq_fastqc.txt,fastqcrim.txt",0.06509561522117058
"trim_fasq_fastqc.txt,sortedbam_to_rmdup.txt",0.21286459339385744
"trim_fasq_fastqc.txt,sort_index_bams.txt",0.03650762990148737
"trim_fasq_fastqc.txt,fastqc 3.txt",0.08711609039984547
"trim_fasq_fastqc.txt,fastqc 2.txt",0.055437512072628925
"trim_fasq_fastqc.txt,rsem_norm.txt",0.08750241452578711
"trim_fasq_fastqc.txt,featureCounts.txt",0.07282209774000381
"trim_fasq_fastqc.txt,merge_trimmed_PE.txt",0.09600154529650373
"trim_fasq_fastqc.txt,trimgalorePE.txt",0.12304423411242027
"trim_fasq_fastqc.txt,compare_reference_stringtie.txt",0.05254008112806641
"trim_fasq_fastqc.txt,hisat2.txt",0.04983581224647482
"trim_fasq_fastqc.txt,counts_matrix.txt",0.1444852231021827
"trim_fasq_fastqc.txt,sortbam.txt",0.03341703689395403
"trim_fasq_fastqc.txt,starSE.txt",0.1361792543944369
"trim_fasq_fastqc.txt,fetch_unique_stringtie.txt",0.06837937029167473
"trim_fasq_fastqc.txt,bigwig.txt",0.12671431330886618
"trim_fasq_fastqc.txt,cutadapt 2.txt",0.08653660421093301
"trim_fasq_fastqc.txt,cutadapt.txt",0.05350589144292062
"trim_fasq_fastqc.txt,MultiQC.txt",0.07881012169209967
"trim_fasq_fastqc.txt,salmon_quant_pe.txt",0.10894340351554954
"trim_fasq_fastqc.txt,tximeta.txt",0.12265790998647863
"trim_fasq_fastqc.txt,salmon_quant.txt",0.12864593393857449
"trim_fasq_fastqc.txt,sort_bams.txt",0.03573498164960398
"trim_fasq_fastqc.txt,mark_dups.txt",0.07571952868456633
"trim_fasq_fastqc.txt,fastp_trimming_PE.txt",0.1425536024724744
"trim_fasq_fastqc.txt,salmonPE.txt",0.15221170562101605
"trim_fasq_fastqc.txt,samtools_bam.txt",0.03457600927177906
"trim_fasq_fastqc.txt,bamindex.txt",0.07842379756615803
"trim_fasq_fastqc.txt,generate_genome_star_index.txt",0.06760672203979134
"trim_fasq_fastqc.txt,run_star_pe.txt",0.12227158586053699
"trim_fasq_fastqc.txt,pass1.txt",0.12343055823836202
"trim_fasq_fastqc.txt,fastqc_trimmed.txt",0.06412980490631637
"trim_fasq_fastqc.txt,run_multiqc.txt",0.07320842186594556
"trim_fasq_fastqc.txt,sampleReads.txt",0.05852810508016226
"trim_fasq_fastqc.txt,pass2.txt",0.1278732856866911
"picard_rna_seq.txt,salmon_index_extended.txt",0.24574961360123648
"picard_rna_seq.txt,fastp_trimming_SE.txt",0.20188679245283014
"picard_rna_seq.txt,starindex.txt",0.20759493670886076
"picard_rna_seq.txt,DRIMSeq.txt",0.16166077738515905
"picard_rna_seq.txt,samtools_flagstat.txt",0.25316455696202533
"picard_rna_seq.txt,salmon_quant_se.txt",0.22594752186588918
"picard_rna_seq.txt,feature_counts.txt",0.26031294452347087
"picard_rna_seq.txt,RNA_SeqC.txt",0.19315895372233405
"picard_rna_seq.txt,fastqc 6.txt",0.21012658227848102
"picard_rna_seq.txt,star_genome.txt",0.22252747252747251
"picard_rna_seq.txt,edgeR.txt",0.16876122082585276
"picard_rna_seq.txt,startPE.txt",0.14373716632443534
"picard_rna_seq.txt,tastq_to_bam_HISAT.txt",0.08130546807901518
"picard_rna_seq.txt,fastqc 5.txt",0.1974683544303798
"picard_rna_seq.txt,multiqc 2.txt",0.1498829039812647
"picard_rna_seq.txt,kallistoQuant.txt",0.17738791423001954
"picard_rna_seq.txt,salmon_index.txt",0.23106796116504857
"picard_rna_seq.txt,trim_galore_pe.txt",0.23106796116504857
"picard_rna_seq.txt,samlon_quant.txt",0.240506329113924
"picard_rna_seq.txt,sortedbam_to_counts.txt",0.09358930407953381
"picard_rna_seq.txt,featureCounts 2.txt",0.22666666666666668
"picard_rna_seq.txt,fastqc 4.txt",0.2050632911392405
"picard_rna_seq.txt,multiqc 3.txt",0.21017699115044253
"picard_rna_seq.txt,merge_trimmed_SE.txt",0.21012658227848102
"picard_rna_seq.txt,trimgaloreSE.txt",0.2036474164133738
"picard_rna_seq.txt,fastQCtrimmed 2.txt",0.21518987341772156
"picard_rna_seq.txt,fastqcrim.txt",0.1468354430379747
"picard_rna_seq.txt,sortedbam_to_rmdup.txt",0.15961305925030234
"picard_rna_seq.txt,sort_index_bams.txt",0.2911392405063291
"picard_rna_seq.txt,fastqc 3.txt",0.1945945945945946
"picard_rna_seq.txt,fastqc 2.txt",0.2126582278481013
"picard_rna_seq.txt,rsem_norm.txt",0.2357723577235772
"picard_rna_seq.txt,featureCounts.txt",0.20131291028446385
"picard_rna_seq.txt,merge_trimmed_PE.txt",0.24044585987261147
"picard_rna_seq.txt,trimgalorePE.txt",0.17368961973278518
"picard_rna_seq.txt,compare_reference_stringtie.txt",0.21772151898734182
"picard_rna_seq.txt,hisat2.txt",0.23037974683544304
"picard_rna_seq.txt,counts_matrix.txt",0.15090090090090091
"picard_rna_seq.txt,sortbam.txt",0.1974683544303798
"picard_rna_seq.txt,starSE.txt",0.1721453287197232
"picard_rna_seq.txt,fetch_unique_stringtie.txt",0.2009803921568627
"picard_rna_seq.txt,bigwig.txt",0.19345238095238093
"picard_rna_seq.txt,cutadapt 2.txt",0.20189274447949523
"picard_rna_seq.txt,cutadapt.txt",0.2253164556962025
"picard_rna_seq.txt,MultiQC.txt",0.18181818181818177
"picard_rna_seq.txt,salmon_quant_pe.txt",0.2166874221668742
"picard_rna_seq.txt,tximeta.txt",0.18208955223880596
"picard_rna_seq.txt,salmon_quant.txt",0.20337197049525813
"picard_rna_seq.txt,sort_bams.txt",0.29620253164556964
"picard_rna_seq.txt,mark_dups.txt",0.26713532513181015
"picard_rna_seq.txt,fastp_trimming_PE.txt",0.18466898954703836
"picard_rna_seq.txt,salmonPE.txt",0.14359733530717989
"picard_rna_seq.txt,samtools_bam.txt",0.23544303797468358
"picard_rna_seq.txt,bamindex.txt",0.2222222222222222
"picard_rna_seq.txt,generate_genome_star_index.txt",0.25
"picard_rna_seq.txt,run_star_pe.txt",0.2124183006535948
"picard_rna_seq.txt,pass1.txt",0.18428437792329277
"picard_rna_seq.txt,fastqc_trimmed.txt",0.17721518987341767
"picard_rna_seq.txt,run_multiqc.txt",0.17864923747276684
"picard_rna_seq.txt,sampleReads.txt",0.21518987341772156
"picard_rna_seq.txt,pass2.txt",0.17739130434782613
"salmon_index_extended.txt,fastp_trimming_SE.txt",0.24528301886792447
"salmon_index_extended.txt,starindex.txt",0.1761978361669243
"salmon_index_extended.txt,DRIMSeq.txt",0.25971731448763247
"salmon_index_extended.txt,samtools_flagstat.txt",0.18701700154559509
"salmon_index_extended.txt,salmon_quant_se.txt",0.2711370262390671
"salmon_index_extended.txt,feature_counts.txt",0.21621621621621623
"salmon_index_extended.txt,RNA_SeqC.txt",0.2395672333848532
"salmon_index_extended.txt,fastqc 6.txt",0.1746522411128284
"salmon_index_extended.txt,star_genome.txt",0.19093406593406592
"salmon_index_extended.txt,edgeR.txt",0.2603231597845601
"salmon_index_extended.txt,startPE.txt",0.22245037645448318
"salmon_index_extended.txt,tastq_to_bam_HISAT.txt",0.12052676782135696
"salmon_index_extended.txt,fastqc 5.txt",0.14219474497681606
"salmon_index_extended.txt,multiqc 2.txt",0.21483771251931993
"salmon_index_extended.txt,kallistoQuant.txt",0.21020092735703244
"salmon_index_extended.txt,salmon_index.txt",0.6352395672333848
"salmon_index_extended.txt,trim_galore_pe.txt",0.241112828438949
"salmon_index_extended.txt,samlon_quant.txt",0.27047913446676974
"salmon_index_extended.txt,sortedbam_to_counts.txt",0.14466918066506684
"salmon_index_extended.txt,featureCounts 2.txt",0.241112828438949
"salmon_index_extended.txt,fastqc 4.txt",0.2380216383307573
"salmon_index_extended.txt,multiqc 3.txt",0.2921174652241113
"salmon_index_extended.txt,merge_trimmed_SE.txt",0.2442040185471407
"salmon_index_extended.txt,trimgaloreSE.txt",0.21884498480243164
"salmon_index_extended.txt,fastQCtrimmed 2.txt",0.1761978361669243
"salmon_index_extended.txt,fastqcrim.txt",0.22874806800618241
"salmon_index_extended.txt,sortedbam_to_rmdup.txt",0.17654171704957677
"salmon_index_extended.txt,sort_index_bams.txt",0.21020092735703244
"salmon_index_extended.txt,fastqc 3.txt",0.20247295208655336
"salmon_index_extended.txt,fastqc 2.txt",0.2349304482225657
"salmon_index_extended.txt,rsem_norm.txt",0.18701700154559509
"salmon_index_extended.txt,featureCounts.txt",0.2349304482225657
"salmon_index_extended.txt,merge_trimmed_PE.txt",0.15919629057187012
"salmon_index_extended.txt,trimgalorePE.txt",0.26002055498458376
"salmon_index_extended.txt,compare_reference_stringtie.txt",0.2828438948995363
"salmon_index_extended.txt,hisat2.txt",0.20556414219474495
"salmon_index_extended.txt,counts_matrix.txt",0.20420420420420415
"salmon_index_extended.txt,sortbam.txt",0.1777434312210201
"salmon_index_extended.txt,starSE.txt",0.25951557093425603
"salmon_index_extended.txt,fetch_unique_stringtie.txt",0.3091190108191654
"salmon_index_extended.txt,bigwig.txt",0.251984126984127
"salmon_index_extended.txt,cutadapt 2.txt",0.13292117465224107
"salmon_index_extended.txt,cutadapt.txt",0.2364760432766615
"salmon_index_extended.txt,MultiQC.txt",0.2395672333848532
"salmon_index_extended.txt,salmon_quant_pe.txt",0.2714819427148194
"salmon_index_extended.txt,tximeta.txt",0.2676616915422886
"salmon_index_extended.txt,salmon_quant.txt",0.4172813487881981
"salmon_index_extended.txt,sort_bams.txt",0.20710973724884085
"salmon_index_extended.txt,mark_dups.txt",0.1792890262751159
"salmon_index_extended.txt,fastp_trimming_PE.txt",0.24912891986062713
"salmon_index_extended.txt,salmonPE.txt",0.23982235381199113
"salmon_index_extended.txt,samtools_bam.txt",0.18856259659969088
"salmon_index_extended.txt,bamindex.txt",0.27666151468315303
"salmon_index_extended.txt,generate_genome_star_index.txt",0.25193199381761977
"salmon_index_extended.txt,run_star_pe.txt",0.2832244008714597
"salmon_index_extended.txt,pass1.txt",0.2076707202993452
"salmon_index_extended.txt,fastqc_trimmed.txt",0.2349304482225657
"salmon_index_extended.txt,run_multiqc.txt",0.21483771251931993
"salmon_index_extended.txt,sampleReads.txt",0.22874806800618241
"salmon_index_extended.txt,pass2.txt",0.2095652173913043
"fastp_trimming_SE.txt,starindex.txt",0.11415094339622645
"fastp_trimming_SE.txt,DRIMSeq.txt",0.17137809187279152
"fastp_trimming_SE.txt,samtools_flagstat.txt",0.13490566037735852
"fastp_trimming_SE.txt,salmon_quant_se.txt",0.2773584905660378
"fastp_trimming_SE.txt,feature_counts.txt",0.25283018867924534
"fastp_trimming_SE.txt,RNA_SeqC.txt",0.21037735849056605
"fastp_trimming_SE.txt,fastqc 6.txt",0.15000000000000002
"fastp_trimming_SE.txt,star_genome.txt",0.21415094339622642
"fastp_trimming_SE.txt,edgeR.txt",0.1579892280071813
"fastp_trimming_SE.txt,startPE.txt",0.22108145106091714
"fastp_trimming_SE.txt,tastq_to_bam_HISAT.txt",0.1643286573146293
"fastp_trimming_SE.txt,fastqc 5.txt",0.11226415094339626
"fastp_trimming_SE.txt,multiqc 2.txt",0.2094339622641509
"fastp_trimming_SE.txt,kallistoQuant.txt",0.20471698113207548
"fastp_trimming_SE.txt,salmon_index.txt",0.2179245283018868
"fastp_trimming_SE.txt,trim_galore_pe.txt",0.2264150943396226
"fastp_trimming_SE.txt,samlon_quant.txt",0.19622641509433958
"fastp_trimming_SE.txt,sortedbam_to_counts.txt",0.19094960575934183
"fastp_trimming_SE.txt,featureCounts 2.txt",0.23679245283018868
"fastp_trimming_SE.txt,fastqc 4.txt",0.1924528301886792
"fastp_trimming_SE.txt,multiqc 3.txt",0.24245283018867925
"fastp_trimming_SE.txt,merge_trimmed_SE.txt",0.2716981132075472
"fastp_trimming_SE.txt,trimgaloreSE.txt",0.21226415094339623
"fastp_trimming_SE.txt,fastQCtrimmed 2.txt",0.15660377358490563
"fastp_trimming_SE.txt,fastqcrim.txt",0.19811320754716977
"fastp_trimming_SE.txt,sortedbam_to_rmdup.txt",0.20918984280532038
"fastp_trimming_SE.txt,sort_index_bams.txt",0.14245283018867927
"fastp_trimming_SE.txt,fastqc 3.txt",0.2990566037735849
"fastp_trimming_SE.txt,fastqc 2.txt",0.1877358490566038
"fastp_trimming_SE.txt,rsem_norm.txt",0.2160377358490566
"fastp_trimming_SE.txt,featureCounts.txt",0.2094339622641509
"fastp_trimming_SE.txt,merge_trimmed_PE.txt",0.3226415094339623
"fastp_trimming_SE.txt,trimgalorePE.txt",0.19999999999999996
"fastp_trimming_SE.txt,compare_reference_stringtie.txt",0.17169811320754713
"fastp_trimming_SE.txt,hisat2.txt",0.1584905660377358
"fastp_trimming_SE.txt,counts_matrix.txt",0.18168168168168164
"fastp_trimming_SE.txt,sortbam.txt",0.12358490566037739
"fastp_trimming_SE.txt,starSE.txt",0.19204152249134943
"fastp_trimming_SE.txt,fetch_unique_stringtie.txt",0.20566037735849052
"fastp_trimming_SE.txt,bigwig.txt",0.13490566037735852
"fastp_trimming_SE.txt,cutadapt 2.txt",0.20377358490566033
"fastp_trimming_SE.txt,cutadapt.txt",0.17452830188679247
"fastp_trimming_SE.txt,MultiQC.txt",0.21226415094339623
"fastp_trimming_SE.txt,salmon_quant_pe.txt",0.27452830188679245
"fastp_trimming_SE.txt,tximeta.txt",0.18679245283018864
"fastp_trimming_SE.txt,salmon_quant.txt",0.24056603773584906
"fastp_trimming_SE.txt,sort_bams.txt",0.14622641509433965
"fastp_trimming_SE.txt,mark_dups.txt",0.20471698113207548
"fastp_trimming_SE.txt,fastp_trimming_PE.txt",0.6263066202090593
"fastp_trimming_SE.txt,salmonPE.txt",0.227979274611399
"fastp_trimming_SE.txt,samtools_bam.txt",0.1283018867924528
"fastp_trimming_SE.txt,bamindex.txt",0.1924528301886792
"fastp_trimming_SE.txt,generate_genome_star_index.txt",0.19622641509433958
"fastp_trimming_SE.txt,run_star_pe.txt",0.2783018867924528
"fastp_trimming_SE.txt,pass1.txt",0.12909260991580918
"fastp_trimming_SE.txt,fastqc_trimmed.txt",0.21415094339622642
"fastp_trimming_SE.txt,run_multiqc.txt",0.19905660377358492
"fastp_trimming_SE.txt,sampleReads.txt",0.18679245283018864
"fastp_trimming_SE.txt,pass2.txt",0.15826086956521734
"starindex.txt,DRIMSeq.txt",0.11484098939929333
"starindex.txt,samtools_flagstat.txt",0.1722488038277512
"starindex.txt,salmon_quant_se.txt",0.1690962099125365
"starindex.txt,feature_counts.txt",0.16642958748221903
"starindex.txt,RNA_SeqC.txt",0.16901408450704225
"starindex.txt,fastqc 6.txt",0.18587360594795543
"starindex.txt,star_genome.txt",0.19368131868131866
"starindex.txt,edgeR.txt",0.1140035906642729
"starindex.txt,startPE.txt",0.10061601642710472
"starindex.txt,tastq_to_bam_HISAT.txt",0.046378471228170626
"starindex.txt,fastqc 5.txt",0.24880382775119614
"starindex.txt,multiqc 2.txt",0.17798594847775173
"starindex.txt,kallistoQuant.txt",0.165692007797271
"starindex.txt,salmon_index.txt",0.20970873786407762
"starindex.txt,trim_galore_pe.txt",0.17281553398058247
"starindex.txt,samlon_quant.txt",0.21288515406162467
"starindex.txt,sortedbam_to_counts.txt",0.05210833047651697
"starindex.txt,featureCounts 2.txt",0.18095238095238098
"starindex.txt,fastqc 4.txt",0.18836565096952906
"starindex.txt,multiqc 3.txt",0.1924778761061947
"starindex.txt,merge_trimmed_SE.txt",0.2098445595854922
"starindex.txt,trimgaloreSE.txt",0.1656534954407295
"starindex.txt,fastQCtrimmed 2.txt",0.18861209964412806
"starindex.txt,fastqcrim.txt",0.18158567774936063
"starindex.txt,sortedbam_to_rmdup.txt",0.08403869407496978
"starindex.txt,sort_index_bams.txt",0.19617224880382778
"starindex.txt,fastqc 3.txt",0.16216216216216217
"starindex.txt,fastqc 2.txt",0.196078431372549
"starindex.txt,rsem_norm.txt",0.16747967479674797
"starindex.txt,featureCounts.txt",0.20787746170678334
"starindex.txt,merge_trimmed_PE.txt",0.1560509554140127
"starindex.txt,trimgalorePE.txt",0.1253854059609455
"starindex.txt,compare_reference_stringtie.txt",0.21739130434782605
"starindex.txt,hisat2.txt",0.18300653594771243
"starindex.txt,counts_matrix.txt",0.09009009009009006
"starindex.txt,sortbam.txt",0.1866028708133971
"starindex.txt,starSE.txt",0.12197231833910038
"starindex.txt,fetch_unique_stringtie.txt",0.2009803921568627
"starindex.txt,bigwig.txt",0.12400793650793651
"starindex.txt,cutadapt 2.txt",0.14353312302839116
"starindex.txt,cutadapt.txt",0.21283783783783783
"starindex.txt,MultiQC.txt",0.1644100580270793
"starindex.txt,salmon_quant_pe.txt",0.15068493150684936
"starindex.txt,tximeta.txt",0.11840796019900501
"starindex.txt,salmon_quant.txt",0.1306638566912539
"starindex.txt,sort_bams.txt",0.21052631578947367
"starindex.txt,mark_dups.txt",0.14762741652021094
"starindex.txt,fastp_trimming_PE.txt",0.10540069686411146
"starindex.txt,salmonPE.txt",0.09622501850481124
"starindex.txt,samtools_bam.txt",0.2009569377990431
"starindex.txt,bamindex.txt",0.19103313840155944
"starindex.txt,generate_genome_star_index.txt",0.25
"starindex.txt,run_star_pe.txt",0.13943355119825707
"starindex.txt,pass1.txt",0.11599625818521986
"starindex.txt,fastqc_trimmed.txt",0.2089136490250696
"starindex.txt,run_multiqc.txt",0.1568627450980392
"starindex.txt,sampleReads.txt",0.20058139534883723
"starindex.txt,pass2.txt",0.11304347826086958
"DRIMSeq.txt,samtools_flagstat.txt",0.11749116607773846
"DRIMSeq.txt,salmon_quant_se.txt",0.24558303886925792
"DRIMSeq.txt,feature_counts.txt",0.24116607773851595
"DRIMSeq.txt,RNA_SeqC.txt",0.1996466431095406
"DRIMSeq.txt,fastqc 6.txt",0.12720848056537104
"DRIMSeq.txt,star_genome.txt",0.1934628975265018
"DRIMSeq.txt,edgeR.txt",0.8365724381625441
"DRIMSeq.txt,startPE.txt",0.24709103353867212
"DRIMSeq.txt,tastq_to_bam_HISAT.txt",0.16948182078442597
"DRIMSeq.txt,fastqc 5.txt",0.08922261484098937
"DRIMSeq.txt,multiqc 2.txt",0.16696113074204944
"DRIMSeq.txt,kallistoQuant.txt",0.18551236749116606
"DRIMSeq.txt,salmon_index.txt",0.24646643109540634
"DRIMSeq.txt,trim_galore_pe.txt",0.18639575971731448
"DRIMSeq.txt,samlon_quant.txt",0.16254416961130747
"DRIMSeq.txt,sortedbam_to_counts.txt",0.19883441892355158
"DRIMSeq.txt,featureCounts 2.txt",0.21996466431095407
"DRIMSeq.txt,fastqc 4.txt",0.16872791519434627
"DRIMSeq.txt,multiqc 3.txt",0.2208480565371025
"DRIMSeq.txt,merge_trimmed_SE.txt",0.18109540636042398
"DRIMSeq.txt,trimgaloreSE.txt",0.30918727915194344
"DRIMSeq.txt,fastQCtrimmed 2.txt",0.12720848056537104
"DRIMSeq.txt,fastqcrim.txt",0.16872791519434627
"DRIMSeq.txt,sortedbam_to_rmdup.txt",0.2031438935912938
"DRIMSeq.txt,sort_index_bams.txt",0.11837455830388688
"DRIMSeq.txt,fastqc 3.txt",0.20583038869257952
"DRIMSeq.txt,fastqc 2.txt",0.15459363957597172
"DRIMSeq.txt,rsem_norm.txt",0.21908127208480566
"DRIMSeq.txt,featureCounts.txt",0.18551236749116606
"DRIMSeq.txt,merge_trimmed_PE.txt",0.20848056537102477
"DRIMSeq.txt,trimgalorePE.txt",0.28180212014134276
"DRIMSeq.txt,compare_reference_stringtie.txt",0.16607773851590102
"DRIMSeq.txt,hisat2.txt",0.15194346289752647
"DRIMSeq.txt,counts_matrix.txt",0.18243243243243246
"DRIMSeq.txt,sortbam.txt",0.11660777385159016
"DRIMSeq.txt,starSE.txt",0.1877162629757786
"DRIMSeq.txt,fetch_unique_stringtie.txt",0.20318021201413428
"DRIMSeq.txt,bigwig.txt",0.25265017667844525
"DRIMSeq.txt,cutadapt 2.txt",0.21289752650176674
"DRIMSeq.txt,cutadapt.txt",0.14310954063604242
"DRIMSeq.txt,MultiQC.txt",0.29770318021201414
"DRIMSeq.txt,salmon_quant_pe.txt",0.2438162544169611
"DRIMSeq.txt,tximeta.txt",0.33922261484098937
"DRIMSeq.txt,salmon_quant.txt",0.2217314487632509
"DRIMSeq.txt,sort_bams.txt",0.11837455830388688
"DRIMSeq.txt,mark_dups.txt",0.18639575971731448
"DRIMSeq.txt,fastp_trimming_PE.txt",0.14459930313588854
"DRIMSeq.txt,salmonPE.txt",0.25314581791265733
"DRIMSeq.txt,samtools_bam.txt",0.11219081272084808
"DRIMSeq.txt,bamindex.txt",0.2606007067137809
"DRIMSeq.txt,generate_genome_star_index.txt",0.17314487632508835
"DRIMSeq.txt,run_star_pe.txt",0.22349823321554774
"DRIMSeq.txt,pass1.txt",0.14487632508833925
"DRIMSeq.txt,fastqc_trimmed.txt",0.16696113074204944
"DRIMSeq.txt,run_multiqc.txt",0.1819787985865724
"DRIMSeq.txt,sampleReads.txt",0.16872791519434627
"DRIMSeq.txt,pass2.txt",0.1313043478260869
"samtools_flagstat.txt,salmon_quant_se.txt",0.19533527696793007
"samtools_flagstat.txt,feature_counts.txt",0.1721194879089616
"samtools_flagstat.txt,RNA_SeqC.txt",0.21730382293762573
"samtools_flagstat.txt,fastqc 6.txt",0.241635687732342
"samtools_flagstat.txt,star_genome.txt",0.15247252747252749
"samtools_flagstat.txt,edgeR.txt",0.11938958707360858
"samtools_flagstat.txt,startPE.txt",0.10609171800136896
"samtools_flagstat.txt,tastq_to_bam_HISAT.txt",0.05210420841683372
"samtools_flagstat.txt,fastqc 5.txt",0.36923076923076925
"samtools_flagstat.txt,multiqc 2.txt",0.2786885245901639
"samtools_flagstat.txt,kallistoQuant.txt",0.2007797270955166
"samtools_flagstat.txt,salmon_index.txt",0.2213592233009709
"samtools_flagstat.txt,trim_galore_pe.txt",0.2038834951456311
"samtools_flagstat.txt,samlon_quant.txt",0.3529411764705882
"samtools_flagstat.txt,sortedbam_to_counts.txt",0.06342132327733974
"samtools_flagstat.txt,featureCounts 2.txt",0.2171428571428572
"samtools_flagstat.txt,fastqc 4.txt",0.23268698060941828
"samtools_flagstat.txt,multiqc 3.txt",0.21902654867256632
"samtools_flagstat.txt,merge_trimmed_SE.txt",0.24352331606217614
"samtools_flagstat.txt,trimgaloreSE.txt",0.18693009118541037
"samtools_flagstat.txt,fastQCtrimmed 2.txt",0.25978647686832745
"samtools_flagstat.txt,fastqcrim.txt",0.24040920716112535
"samtools_flagstat.txt,sortedbam_to_rmdup.txt",0.09854897218863357
"samtools_flagstat.txt,sort_index_bams.txt",0.42639593908629436
"samtools_flagstat.txt,fastqc 3.txt",0.2198198198198198
"samtools_flagstat.txt,fastqc 2.txt",0.37254901960784315
"samtools_flagstat.txt,rsem_norm.txt",0.18373983739837396
"samtools_flagstat.txt,featureCounts.txt",0.29978118161925604
"samtools_flagstat.txt,merge_trimmed_PE.txt",0.18949044585987262
"samtools_flagstat.txt,trimgalorePE.txt",0.14080164439876675
"samtools_flagstat.txt,compare_reference_stringtie.txt",0.29431438127090304
"samtools_flagstat.txt,hisat2.txt",0.2777777777777778
"samtools_flagstat.txt,counts_matrix.txt",0.10735735735735741
"samtools_flagstat.txt,sortbam.txt",0.2564102564102564
"samtools_flagstat.txt,starSE.txt",0.12543252595155707
"samtools_flagstat.txt,fetch_unique_stringtie.txt",0.2549019607843137
"samtools_flagstat.txt,bigwig.txt",0.1428571428571429
"samtools_flagstat.txt,cutadapt 2.txt",0.1545741324921136
"samtools_flagstat.txt,cutadapt.txt",0.3581081081081081
"samtools_flagstat.txt,MultiQC.txt",0.218568665377176
"samtools_flagstat.txt,salmon_quant_pe.txt",0.17559153175591535
"samtools_flagstat.txt,tximeta.txt",0.127363184079602
"samtools_flagstat.txt,salmon_quant.txt",0.1527924130663857
"samtools_flagstat.txt,sort_bams.txt",0.49743589743589745
"samtools_flagstat.txt,mark_dups.txt",0.19156414762741647
"samtools_flagstat.txt,fastp_trimming_PE.txt",0.127177700348432
"samtools_flagstat.txt,salmonPE.txt",0.11695040710584748
"samtools_flagstat.txt,samtools_bam.txt",0.7589743589743589
"samtools_flagstat.txt,bamindex.txt",0.26315789473684215
"samtools_flagstat.txt,generate_genome_star_index.txt",0.21982758620689657
"samtools_flagstat.txt,run_star_pe.txt",0.15250544662309373
"samtools_flagstat.txt,pass1.txt",0.11225444340505142
"samtools_flagstat.txt,fastqc_trimmed.txt",0.34540389972144847
"samtools_flagstat.txt,run_multiqc.txt",0.23747276688453156
"samtools_flagstat.txt,sampleReads.txt",0.3226744186046512
"samtools_flagstat.txt,pass2.txt",0.11043478260869566
"salmon_quant_se.txt,feature_counts.txt",0.18918918918918914
"salmon_quant_se.txt,RNA_SeqC.txt",0.21720116618075802
"salmon_quant_se.txt,fastqc 6.txt",0.1982507288629738
"salmon_quant_se.txt,star_genome.txt",0.19917582417582413
"salmon_quant_se.txt,edgeR.txt",0.251346499102334
"salmon_quant_se.txt,startPE.txt",0.2381930184804928
"salmon_quant_se.txt,tastq_to_bam_HISAT.txt",0.12567993129115373
"salmon_quant_se.txt,fastqc 5.txt",0.14868804664723034
"salmon_quant_se.txt,multiqc 2.txt",0.22157434402332365
"salmon_quant_se.txt,kallistoQuant.txt",0.21720116618075802
"salmon_quant_se.txt,salmon_index.txt",0.39212827988338195
"salmon_quant_se.txt,trim_galore_pe.txt",0.2419825072886297
"salmon_quant_se.txt,samlon_quant.txt",0.3454810495626822
"salmon_quant_se.txt,sortedbam_to_counts.txt",0.14706890641069592
"salmon_quant_se.txt,featureCounts 2.txt",0.2551020408163265
"salmon_quant_se.txt,fastqc 4.txt",0.2274052478134111
"salmon_quant_se.txt,multiqc 3.txt",0.326530612244898
"salmon_quant_se.txt,merge_trimmed_SE.txt",0.26676384839650147
"salmon_quant_se.txt,trimgaloreSE.txt",0.23615160349854225
"salmon_quant_se.txt,fastQCtrimmed 2.txt",0.18804664723032072
"salmon_quant_se.txt,fastqcrim.txt",0.22448979591836737
"salmon_quant_se.txt,sortedbam_to_rmdup.txt",0.17775090689238215
"salmon_quant_se.txt,sort_index_bams.txt",0.20845481049562686
"salmon_quant_se.txt,fastqc 3.txt",0.282798833819242
"salmon_quant_se.txt,fastqc 2.txt",0.23906705539358597
"salmon_quant_se.txt,rsem_norm.txt",0.2157434402332361
"salmon_quant_se.txt,featureCounts.txt",0.25072886297376096
"salmon_quant_se.txt,merge_trimmed_PE.txt",0.19679300291545188
"salmon_quant_se.txt,trimgalorePE.txt",0.2476875642343268
"salmon_quant_se.txt,compare_reference_stringtie.txt",0.23760932944606417
"salmon_quant_se.txt,hisat2.txt",0.20553935860058314
"salmon_quant_se.txt,counts_matrix.txt",0.19594594594594594
