Raw_rules_no_white_spaces_levenshtein,Raw_rules_no_white_spaces_cosine,Raw_rules_cosine,Extracted_raw_rules_levenshtein,Conda_no_white_spaces_cosine,Conda_no_white_spaces_levenshtein,Conda_name_before_extension_levenshtein,Conda_name_before_extension_cosine,Conda_raw_levenshtein,Conda_raw_cosine,Rule_name_levenshtein,Rule_name_cosine,Input_number_similarity,Input_type_jaccard,Whole_text_shell_levenshtein,Whole_text_shell_cosine,Output_type_jaccard,Output_number_similarity,Tools_in_shell_jaccard,Shell_tools_description_biotools_levenshtein,Shell_tools_description_biotools_cosine,Shell_tools_description_biotools_no_white_space_levenshtein,Shell_tools_description_biotools_no_white_space_cosine,Shell_tools_description_bioweb_cosine,Shell_tools_description_bioweb_levenshtein,Shell_tools_categories_bioweb_jaccard,Shell_tools_description_bioweb_jaccard,Shell_tools_description_biotools_no_white_space_jaccard,Shell_tools_description_biotools_jaccard,Shell_tools_topics_bioweb_jaccard,Shell_tools_topics_biotools_jaccard,Shell_tools_operations_bioweb_jaccard,Shell_tools_function_biotools_jaccard,ProcessA,ProcessB,Annotation
0.3044164037854889,0.0888418359900526,0.088799981247109,0.371501272264631,0.6122409057558893,0.6724137931034483,0.125,0.0,0.6833333333333333,0.5966652432162298,0.125,0.0,0.0,0.0,0.4615384615384615,0.0,0.5,0.0,0.0,0.2060301507537688,0.0560868030667486,0.2117647058823529,0.0,0.0570294194308454,0.2060301507537688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,hisat2,D
0.3201892744479495,0.1467441681253684,0.1478577884993587,0.4083969465648854,0.7031623567835911,0.8333333333333334,0.0,0.0,0.84,0.6891046337757136,0.2307692307692307,0.0,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.1818181818181817,0.1782862133695313,0.1893939393939394,0.0,0.1724482116313082,0.1818181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,kallistoquant,D
0.1813880126182965,0.0472677588258424,0.0474547707951939,0.1857506361323155,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0242130750605327,0.0,0.0,0.0,0.0,0.203125,0.0613978648280682,0.2068965517241379,0.0,0.056479696195874,0.203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,map,D
0.168769716088328,0.0338324003938768,0.0338164614344229,0.2379134860050891,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0543478260869565,0.0,0.5,0.0,0.0,0.203125,0.0,0.1896551724137931,0.0,0.0,0.203125,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,cutadapt 2,mark_dups,D
0.1214511041009464,0.0197071107616483,0.0196925098914498,0.2046568627450981,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230768,0.0,0.0,0.0,0.0985915492957746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,merge_trimmed_pe,SS
0.1987381703470031,0.0127302896264697,0.0127154519458221,0.2684478371501272,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230768,0.0,0.0,0.0,0.1714285714285713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,merge_trimmed_se,SS
0.1813880126182965,0.0355089374276767,0.0354922086260747,0.188295165394402,0.1785156808196702,0.125,0.0909090909090909,0.0,0.12,0.1836965543996496,0.125,0.0,0.0,0.0,0.0789473684210526,0.0,0.0,1.0,0.0,0.1642857142857142,0.0589218838920188,0.1708333333333332,0.0,0.0600069452252147,0.1642857142857142,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,cutadapt 2,multiqc,D
0.2145110410094637,0.2805503449017288,0.2804181733584718,0.2506361323155216,0.1354709360267731,0.125,0.0,0.0,0.12,0.1427432067117966,0.125,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,0.1642857142857142,0.0589218838920188,0.1708333333333332,0.0,0.0600069452252147,0.1642857142857142,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,cutadapt 2,multiqc 2,D
0.2018927444794952,0.0241576761190118,0.0241462950696131,0.2989821882951654,0.0554322111021901,0.1458333333333333,0.125,0.0,0.14,0.0580765358920185,0.125,0.0,0.0,0.0,0.0941176470588235,0.0,0.0,1.0,0.0,0.1642857142857142,0.0589218838920188,0.1708333333333332,0.0,0.0600069452252147,0.1642857142857142,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,cutadapt 2,multiqc 3,D
0.1983161833489242,0.0544786849911313,0.0544530192523406,0.2486528098537336,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0172117039586918,0.0,0.0,0.0,0.0,0.203125,0.0613978648280682,0.2068965517241379,0.0,0.056479696195874,0.203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,pass1,D
0.1921739130434783,0.0512009762792199,0.0511768547189578,0.2449567723342939,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0159744408945686,0.0,0.0,0.0,0.0,0.203125,0.0613978648280682,0.2068965517241379,0.0,0.056479696195874,0.203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,pass2,D
0.2018927444794952,0.0302000749608916,0.0301858472453083,0.1844783715012722,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857143,0.0,0.0,0.0,0.0440251572327043,0.0,0.0,0.0,0.0,0.203125,0.0,0.1896551724137931,0.0,0.0,0.203125,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,cutadapt 2,picard_rna_seq,D
0.2318611987381703,0.0449301199237102,0.0449089526594492,0.287531806615776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,rna_seqc,D
0.2018927444794952,0.0565925563063189,0.0565658946905348,0.2697201017811704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462962962962962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,rsem_norm,D
0.2066246056782334,0.0679847370651165,0.0679527084193525,0.2290076335877863,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181817,0.0,0.0,0.0,0.1052631578947368,0.0,0.0,1.0,0.0,0.1642857142857142,0.0589218838920188,0.1708333333333332,0.0,0.0600069452252147,0.1642857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,run_multiqc,D
0.1982570806100217,0.0329489615406244,0.0329334387826785,0.168041237113402,0.0554322111021901,0.1458333333333333,0.125,0.0,0.14,0.0580765358920185,0.3636363636363636,0.0,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.203125,0.0613978648280682,0.2068965517241379,0.0,0.056479696195874,0.203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,run_star_pe,D
0.2078853046594981,0.0332583320771324,0.0332426635700117,0.1625282167042889,0.4879515158376625,0.3125,0.125,0.0,0.3399999999999999,0.4680606434320373,0.2727272727272727,0.0,0.0,0.0,0.0403225806451612,0.0,0.0,0.0,0.0,0.203125,0.0613978648280682,0.2068965517241379,0.0,0.056479696195874,0.203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,run_star_se,D
0.1703470031545741,0.0338999047447625,0.0338839339829801,0.2493638676844783,0.0554322111021901,0.1458333333333333,0.125,0.0,0.14,0.0580765358920185,0.0,0.0,0.0,0.0,0.0597014925373133,0.0,0.0,0.0,0.0,0.2658227848101265,0.1184625589171954,0.2318840579710145,0.0,0.1169804339010431,0.2658227848101265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,salmon_index,D
0.132921174652241,0.0359069366732195,0.0358900203681072,0.2293464858199753,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.0559440559440559,0.0,0.0,0.0,0.0,0.2658227848101265,0.1184625589171954,0.2318840579710145,0.0,0.1169804339010431,0.2658227848101265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,salmon_index_extended,D
0.2160168598524763,0.0594201206141006,0.0593921268896772,0.2873362445414847,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0408163265306122,0.0,0.0,1.0,0.0,0.2658227848101265,0.1184625589171954,0.2318840579710145,0.0,0.1169804339010431,0.2658227848101265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,salmon_quant,D
0.2029887920298879,0.0546890511534672,0.0546632863079713,0.2750744786494538,0.0554322111021901,0.1458333333333333,0.125,0.0,0.14,0.0580765358920185,0.1333333333333333,0.0,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.2658227848101265,0.1184625589171954,0.2318840579710145,0.0,0.1169804339010431,0.2658227848101265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,salmon_quant_pe,D
0.1822157434402332,0.0505109371385669,0.0504871406662607,0.260919540229885,0.0554322111021901,0.1458333333333333,0.125,0.0,0.14,0.0580765358920185,0.1333333333333333,0.0,0.0,0.0,0.0463917525773195,0.0,0.0,1.0,0.0,0.2658227848101265,0.1184625589171954,0.2318840579710145,0.0,0.1169804339010431,0.2658227848101265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,salmon_quant_se,D
0.1961509992598075,0.106892420727479,0.1068420620789627,0.1925018024513338,0.1785156808196702,0.125,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045662100456621,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,salmonpe,D
0.2059103908484271,0.0924694398226455,0.0924258760602493,0.1846722068328716,0.1785156808196702,0.125,0.0909090909090909,0.0,0.12,0.1836965543996496,0.0,0.0,0.0,0.0,0.045,0.0,0.0,1.0,0.0,0.2658227848101265,0.1184625589171954,0.2318840579710145,0.0,0.1169804339010431,0.2658227848101265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,salmonse,D
0.1892744479495268,0.0415601152775862,0.0415405356738751,0.1615776081424936,0.1163235147995617,0.1458333333333333,0.125,0.0,0.14,0.1225561284136877,0.1666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,1.0,0.0,0.2658227848101265,0.1184625589171954,0.2318840579710145,0.0,0.1169804339010431,0.2658227848101265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,samlon_quant,D
0.2223974763406939,0.0701727286637379,0.0704129887681918,0.2900763358778626,0.1163235147995617,0.3125,0.0,0.0,0.3,0.1225561284136877,0.0909090909090909,0.0,0.0,0.0,0.0963855421686746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,samplereads,SS
0.1466876971608832,0.0460223360548563,0.0460006542309299,0.1259541984732824,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.1976744186046511,0.0,0.1866666666666666,0.0,0.0,0.1976744186046511,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,cutadapt 2,samtools_bam,D
0.1545741324921136,0.0620381811652531,0.062008954032603,0.1284987277353689,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.1388888888888888,0.0,0.0,0.0,0.0,0.1788990825688073,0.0,0.1736842105263157,0.0,0.0,0.1788990825688073,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,cutadapt 2,samtools_flagstat,D
0.1514195583596214,0.0145548666307598,0.0145480096112642,0.1272264631043257,0.0554322111021901,0.1458333333333333,0.125,0.0,0.14,0.0580765358920185,0.2222222222222222,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,cutadapt 2,sort_bams,D
0.1608832807570978,0.0125407818920608,0.0125348737385816,0.1323155216284987,0.0554322111021901,0.1458333333333333,0.125,0.0,0.14,0.0580765358920185,0.1999999999999999,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,1.0,0.0,0.1929824561403509,0.0,0.1812080536912751,0.0,0.0,0.1929824561403509,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,cutadapt 2,sort_index_bams,D
0.1261829652996845,0.0346109464621348,0.0345946407177626,0.1157760814249363,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.1605504587155963,0.0,0.1578947368421053,0.0,0.0,0.1605504587155963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,sortbam,D
0.1364415495371957,0.0595159939094669,0.0594879550176728,0.1452603471295059,0.0,0.0,0.0,0.0,0.0,0.0,0.2105263157894736,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,sortedbam_to_counts,D
0.1723095525997581,0.092000718012484,0.0924542488670206,0.1834668916069168,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,sortedbam_to_rmdup,D
0.1771978021978022,0.0500675857073986,0.0500439981047086,0.2582781456953642,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0306122448979592,0.0,0.0,0.0,0.0,0.203125,0.0613978648280682,0.2068965517241379,0.0,0.056479696195874,0.203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,star_genome,D
0.1435331230283911,0.0068488485991853,0.0068456220022293,0.1208651399491094,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0551181102362204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,starindex,D
0.1903114186851211,0.09585981758114,0.0958146565601101,0.1842546063651591,0.1785156808196702,0.125,0.0909090909090909,0.0,0.12,0.1836965543996496,0.25,0.0,0.0,0.0,0.0353697749196141,0.0,0.0,1.0,0.0,0.1154791154791154,0.0119931853096677,0.1206896551724138,0.0,0.0109908316352853,0.1154791154791154,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,cutadapt 2,starse,D
0.1820670773442847,0.1092588460584685,0.1092073725509129,0.1852098600932711,0.1785156808196702,0.125,0.0909090909090909,0.0,0.12,0.1836965543996496,0.25,0.0,0.0,0.0,0.0336391437308868,0.0,0.0,1.0,0.0,0.1154791154791154,0.0119931853096677,0.1206896551724138,0.0,0.0109908316352853,0.1154791154791154,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,cutadapt 2,startpe,D
0.116805038648726,0.0745000303396849,0.0744634244804671,0.1130171543895055,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,tastq_to_bam_hisat,D
0.086536604210933,0.0491943188563244,0.0491668046624842,0.0847218299915277,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,trim_fasq_fastqc,D
0.2192429022082018,0.0510307083151734,0.0510066669707442,0.2938931297709923,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,0.0,0.073170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,trim_galore_pe,SS
0.1870503597122301,0.1383576630087979,0.1382924806050917,0.1766467065868263,0.1785156808196702,0.125,0.0909090909090909,0.0,0.12,0.1836965543996496,0.0833333333333333,0.0,0.0,0.0,0.0439024390243902,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,cutadapt 2,trimgalorepe,SS
0.1443768996960486,0.1508047666815924,0.1507337202576437,0.1679389312977098,0.1785156808196702,0.125,0.0909090909090909,0.0,0.12,0.1836965543996496,0.0833333333333333,0.0,0.0,0.0,0.0502793296089385,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,cutadapt 2,trimgalorese,SS
0.2009950248756219,0.0580499639574934,0.058022615734753,0.1837320574162679,0.0,0.0416666666666666,0.0,0.0,0.04,0.0,0.125,0.0,0.0,0.0,0.0373831775700934,0.0,0.0,1.0,0.0,0.087719298245614,0.0418995269987275,0.0909090909090909,0.0,0.0417255667731272,0.087719298245614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutadapt 2,tximeta,D
0.8365724381625441,0.8768543917247946,0.8768543917247946,0.8334749362786746,0.0,0.1428571428571429,1.0,0.0,0.1333333333333333,0.5704778212010915,0.1428571428571429,0.0,1.0,1.0,0.8208955223880597,0.8217666902045392,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,drimseq,edger,VS
0.1183745583038868,0.0293734824490083,0.0293598881907892,0.1163976210705183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1532258064516128,0.0469732246058908,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,drimseq,expressbam,D
0.1445993031358885,0.0652366146772137,0.0652262316593615,0.191699604743083,0.0,0.1785714285714286,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.1895161290322581,0.0746465097967364,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drimseq,fastp_trimming_pe,D
0.1713780918727915,0.0637418214532331,0.0637391126047256,0.1805369127516778,0.0,0.1785714285714286,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.2258064516129032,0.093926105590396,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drimseq,fastp_trimming_se,D
0.3127208480565371,0.2908510427145707,0.3088315982010952,0.3271028037383178,0.5279192204969236,0.574468085106383,0.0,0.0,0.5918367346938775,0.6968813258049682,0.0,0.0,0.0,0.0,0.2056451612903226,0.0584498254849497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drimseq,fastqc,D
0.1545936395759717,0.0534170205921028,0.0533455220936567,0.1639762107051826,0.0,0.1785714285714286,0.0,0.0,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.1854838709677418,0.0785779671390201,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drimseq,fastqc 2,D
0.2058303886925795,0.0505547095847161,0.0505547095847161,0.2098555649957518,0.0,0.1785714285714286,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.1895161290322581,0.0962930206665345,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drimseq,fastqc 3,D
0.1687279151943462,0.0601073218717941,0.0601073218717941,0.1665250637213253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814516129032257,0.0613472118881845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drimseq,fastqc 4,D
0.0892226148409893,0.0151863802999684,0.0151753266617088,0.0883602378929482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1008064516129032,0.0163601203968071,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,drimseq,fastqc 5,D
0.127208480565371,0.042007844276228,0.042007844276228,0.1393372982158028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,drimseq,fastqc 6,D
0.1669611307420494,0.0497107543598579,0.0496988636758862,0.1767204757858963,0.0,0.1785714285714286,0.0,0.0,0.1999999999999999,0.0,0.0714285714285714,0.0,0.0,0.0,0.1975806451612903,0.0820390851076944,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drimseq,fastqc_trimmed,D
0.1687279151943462,0.0499094641381369,0.0499094641381369,0.173322005097706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814516129032257,0.0613472118881845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drimseq,fastqcrim,D
0.3100706713780918,0.3100388786261032,0.3266195550631414,0.3237043330501274,0.5279192204969236,0.574468085106383,0.0,0.0,0.5918367346938775,0.6968813258049682,0.0769230769230768,0.0,0.0,0.0,0.2056451612903226,0.0584498254849497,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,drimseq,fastqctrimmed,D
0.127208480565371,0.033691902945283,0.033681092270532,0.1418861512319456,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230768,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,drimseq,fastqctrimmed 2,D
0.215547703180212,0.0572365013582939,0.057231017847872,0.2030586236193713,0.1505612887872242,0.3921568627450981,0.0,0.0,0.4150943396226415,0.4300598807311415,0.1818181818181817,0.0,0.0,0.0,0.2943548387096774,0.0632456632612705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drimseq,fastqscreen,D
0.2411660777385159,0.0666426840599093,0.0666426840599093,0.2412914188615122,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,drimseq,feature_counts,D
0.185512367491166,0.0236085220604816,0.0236085220604816,0.18946474086661,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230768,0.0,0.0,0.0,0.2258064516129032,0.0456769200207972,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,drimseq,featurecounts,D
0.219964664310954,0.0597051379272695,0.0597051379272695,0.2175021240441801,0.1505612887872242,0.4042553191489362,0.0,0.0,0.4285714285714286,0.4300598807311415,0.0769230769230768,0.0,0.0,0.0,0.2258064516129032,0.100563151245641,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,drimseq,featurecounts 2,D
0.2031802120141342,0.1240693292270714,0.1240693292270714,0.2039082412914188,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.2379032258064516,0.0996015093531554,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,drimseq,fetch_unique_stringtie,D
0.1731448763250883,0.0486239703202674,0.0486239703202674,0.1843670348343246,0.0,0.1785714285714286,0.0,0.0,0.1666666666666666,0.0,0.0666666666666666,0.0,0.0,0.0,0.1774193548387096,0.0447109577677894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drimseq,generate_genome_star_index,D
0.1519434628975264,0.0379630353811152,0.0379630353811152,0.1707731520815633,0.1310931663641856,0.3103448275862068,0.0,0.0,0.3333333333333333,0.3723698416132067,0.0,0.0,0.0,0.0,0.0241935483870967,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drimseq,hisat2,D
0.185512367491166,0.0221886879343133,0.0221682176523944,0.1852166525063721,0.1505612887872242,0.375,0.0,0.0,0.4,0.4300598807311415,0.0,0.0,0.0,0.0,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drimseq,kallistoquant,D
0.1908127208480565,0.0223998494808185,0.0223965976518886,0.1886151231945624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2276029055690073,0.0113486000225517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,drimseq,map,D
0.1863957597173144,0.0371867662752764,0.0371867662752764,0.1843670348343246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1693548387096773,0.0388373169534487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drimseq,mark_dups,D
0.2084805653710247,0.059298174727833,0.0592821698295279,0.1818181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230768,0.0,0.0,0.0,0.1895161290322581,0.0585860546248577,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,drimseq,merge_trimmed_pe,D
0.1810954063604239,0.0538284714548328,0.0537910739331384,0.1852166525063721,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230768,0.0,0.0,0.0,0.1209677419354838,0.0508637295546818,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,drimseq,merge_trimmed_se,D
